id,titre,description,prix,surface,type_immeuble,type_immeuble_code,type_transaction,type_vendeur,location_id,thumbnail_url,image_urls,images_detailed,sources,contacts,nb_sources,nb_sources_with_urls,nb_contacts,nb_contacts_actifs,nb_ads_total,nb_ads_actifs,flags,first_seen_at,created_at,modified_at,price_dropped_at,page,scraped_at
1237896,Soliman plage vnt immeuble,"#soliman plage, vente dun immeuble 

dans un quartier résidentiel, près de la plage,  ketata immo  vous propose à la vente  un petit immeuble.

immeuble,  édifié sur un terrain de 400 m2, couvert 540 m2 (170*3)

composé de trois  appartements, en s+3, et un studio de 50 m2.

les compteurs steg, sonede indépendants.
 
avec l'appartement du rdc on a un garage en dalle, et une entrée de deux voitures.

 titre individuel.

prix global : 600.000 dt (+2 % frais agence)

pour tout renseignement veillez contacter, l'agence, notre  conseiller en  immobilier mr ketata chafik au  tel/ whatsapp : <a type=""phone"">+21656XXXXXX</a>",600000.0,540.0,Immeuble résidentiel,residentialBuilding,sale,agency,3620,55229/27614901_a68fafa54d4c2dd9.jpg,"[""https://server.bigdatis.com/api/properties/image/294894001"", ""https://server.bigdatis.com/api/properties/image/294894002"", ""https://server.bigdatis.com/api/properties/image/294894003"", ""https://server.bigdatis.com/api/properties/image/294894004"", ""https://server.bigdatis.com/api/properties/image/294894005""]","[{""url"": ""https://server.bigdatis.com/api/properties/image/294894001"", ""sourceId"": 1, ""adUrl"": ""http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=3420971""}, {""url"": ""https://server.bigdatis.com/api/properties/image/294894002"", ""sourceId"": 1, ""adUrl"": ""http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=3420971""}, {""url"": ""https://server.bigdatis.com/api/properties/image/294894003"", ""sourceId"": 1, ""adUrl"": ""http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=3420971""}, {""url"": ""https://server.bigdatis.com/api/properties/image/294894004"", ""sourceId"": 1, ""adUrl"": ""http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=3420971""}, {""url"": ""https://server.bigdatis.com/api/properties/image/294894005"", ""sourceId"": 1, ""adUrl"": ""http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=3420971""}]","[{""sourceId"": 1, ""url"": ""http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=3420971"", ""price"": 600000, ""sellerType"": ""agency"", ""lastModified"": ""2026-01-20 00:00:00""}]","[{""sellerType"": ""agency"", ""contactName"": null, ""active"": true}]",1,1,1,1,1,1,[],2025-08-22 09:30:33,2025-08-22 09:30:33,2026-01-20 00:00:00,2025-10-18 19:50:48,1,2026-02-07 13:24:46
1200092,Immeuble Mixte avec Fort Potentiel d’Investissement,"Immeuble polyvalent comprenant deux garages, 2 appartements S+2 au 1er étage et au rez-de-chaussée une maison tunisienne traditionnelle de 4 chambres. Idéal pour investissement ou habitation familiale.

Immeuble Mixte avec Fort Potentiel d’Investissement en Tunisie

Situé au cœur de la Tunisie, cet immeuble polyvalent offre un potentiel d'investissement exceptionnel pour les investisseurs avertis ou une opportunité unique pour les familles cherchant un espace de vie généreux. Avec un prix de vente compétitif de 400.000 TND, cette propriété s'avère être une affaire à ne pas manquer.

L'immeuble se compose de deux garages pratiques pour un stationnement sécurisé, ainsi que de deux appartements S+2 situés au 1er étage, parfaits pour générer des revenus locatifs réguliers ou pour accueillir des membres de la famille éloignés. Chaque appartement est conçu pour offrir un espace de vie confortable et fonctionnel.

Au rez-de-chaussée, une maison tunisienne traditionnelle de 4 chambres attend les amateurs d'architecture locale et les familles nombreuses. Cette maison bénéficie d'un charme authentique et d'une superficie généreuse, idéale pour créer des souvenirs inoubliables avec les proches.

Que vous soyez un investisseur à la recherche d'un placement rentable ou une famille cherchant un espace de vie harmonieux, cet immeuble mixte répond à vos besoins. Son emplacement en Tunisie offre un accès facilité à toutes les commodités et attractions locales, rendant la vie quotidienne pratique et agréable.

N'attendez plus pour saisir cette occasion de posséder un immeuble polyvalent qui combine à la fois le charme traditionnel et les avantages modernes. C'est l'endroit idéal pour créer des liens familiaux forts ou pour générer des revenus supplémentaires grâce à la location. Investissez dans votre avenir avec cet immeuble mixte à fort potentiel en Tunisie.",400000.0,396.0,Immeuble résidentiel,residentialBuilding,sale,private,2,https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_1d1430e5-1024x768.jpg,"[""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_1d1430e5-1024x768.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_f58a361c-768x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_ce847723-1024x768.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_6fdc4814-1-1024x768.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.07_6012a647-1024x768.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.07_223400f3-768x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_70294ade-1024x768.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_6bb30ae6-1024x768.jpg""]","[{""url"": ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_1d1430e5-1024x768.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-mixte-avec-fort-potentiel-dinvestissement/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_f58a361c-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-mixte-avec-fort-potentiel-dinvestissement/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_ce847723-1024x768.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-mixte-avec-fort-potentiel-dinvestissement/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_6fdc4814-1-1024x768.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-mixte-avec-fort-potentiel-dinvestissement/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.07_6012a647-1024x768.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-mixte-avec-fort-potentiel-dinvestissement/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.07_223400f3-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-mixte-avec-fort-potentiel-dinvestissement/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_70294ade-1024x768.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-mixte-avec-fort-potentiel-dinvestissement/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-17-at-19.19.08_6bb30ae6-1024x768.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-mixte-avec-fort-potentiel-dinvestissement/""}]","[{""sourceId"": 8, ""url"": ""https://www.bnb.tn/properties/immeuble-mixte-avec-fort-potentiel-dinvestissement/"", ""price"": 400000, ""sellerType"": ""private"", ""lastModified"": ""2025-11-24 11:45:09""}]","[{""sellerType"": ""private"", ""contactName"": ""propriétaire"", ""active"": true}]",1,1,1,1,1,1,[],2025-11-24 11:45:18,2025-11-24 11:45:09,2025-11-24 11:45:09,2025-11-24 11:45:09,1,2026-02-07 13:24:48
22014,Immeuble à Sahloul 4,"Les bonnes affaires sont toujours chez nous 📣 Un immeuble à vendre très haute standing de 670 m² couvert à sahloul 4 Bati sur 4 niveaux:
🟠Sous-sol
Un dépôt + Studio
🟠Au RDC:
Un salon + (03) chambres à coucher , salle d’eau et cuisine.
🟠Au 1ére étage :
À l’étage supérieur, très bel agencement comprenant 03 chambres à coucher sur mesures et salles de bain privatives .
🟠Au 2éme étage :
Un salon + (03) chambres à coucher , salle d’eau et cuisine.
Villa bien sécurisée par un système d’alarme, ainsi elle est équipée du climatisation et chauffage centrale
Garage avec porte électrique
✅Prix de vente : 950.000dt

Immeuble à Sahloul 4 : Un Investissement Idéal pour les Familles et les Investisseurs

Situé dans le quartier dynamique de Sahloul, cet immeuble est un véritable joyau immobilier qui offre une opportunité unique d'investissement ou de résidence principale. Avec un prix de vente compétitif de 950 000 TND, ce bien immobilier présente une valeur inestimable pour les acheteurs qui cherchent un espace généreux et confortable.

Caractéristiques Clés :

Pourquoi Choisir cet Immeuble ?

Que vous soyez à la recherche d’une résidence principale spacieuse pour votre famille ou d’une opportunité d’investissement immobilier lucratif, cet immeuble à Sahloul 4 répond à vos besoins. N’hésitez pas à explorer cette opportunité unique qui combine espace, confort et potentiel financier.",950000.0,670.0,Immeuble résidentiel,residentialBuilding,sale,agency,5310,https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1824-1024x768.jpg,"[""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1824-1024x768.jpg"", ""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1827-1024x768.jpg"", ""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1830-1024x768.jpg"", ""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1831-768x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1832-768x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1833-768x1024.jpg""]","[{""url"": ""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1824-1024x768.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-a-sahloul-4/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1827-1024x768.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-a-sahloul-4/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1830-1024x768.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-a-sahloul-4/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1831-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-a-sahloul-4/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1832-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-a-sahloul-4/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2023/02/IMG_1833-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-a-sahloul-4/""}]","[{""sourceId"": 8, ""url"": ""https://www.bnb.tn/properties/immeuble-a-sahloul-4/"", ""price"": 950000, ""sellerType"": ""agency"", ""lastModified"": ""2025-10-26 02:16:38""}]","[{""sellerType"": ""agency"", ""contactName"": ""immo internationale"", ""active"": true}]",1,1,1,1,1,1,[],2023-02-13 13:02:10,2023-02-13 13:02:10,2025-10-26 02:16:38,2023-02-13 13:02:10,1,2026-02-07 13:24:50
935004,Ensemble Immobilier à à Bab El Assal,"L’agence immobilière Good Life vous propose un ensemble immobilier R+2 à louer à Bab el Assel à proximité immédiate du métro.

Le bien d’une surface utile d’environ 250 m2 est réparti en 3 niveaux relié par un escalier intérieur et aménageable de différentes manières : foyers étudiants, cabinet médical, espace commercial, etc.

Colocation étudiant(e)s possible sous certaines conditions.

Rendez-vous de visite gratuite tous les jours sauf dimanche sur rdv uniquement.

Ensemble immobilier à Bab El Assal : Un Investissement de Rêve à Tunis

Situé dans le cœur de Tunis, à Bab El Assal, nous vous proposons un ensemble immobilier exceptionnel à vendre, idéal pour les investisseurs à la recherche d'un placement lucratif. Ce bien immobilier, d'une surface utile d'environ 250 m², est réparti sur trois niveaux reliés par un escalier intérieur, offrant une grande flexibilité dans son aménagement.

L'emplacement de ce bien est particulièrement avantageux, bénéficiant de la proximité immédiate du métro, ce qui facilite considérablement les déplacements. Que vous soyez un investisseur immobilier expérimenté ou un nouveau venu sur le marché, cet ensemble immobilier présente des opportunités d'optimisation variées. Il peut être transformé en foyers pour étudiants, en cabinet médical, en espace commercial, ou adapté à d'autres usages, selon vos besoins et vos ambitions.

Ce qui distingue réellement cet ensemble immobilier, c'est son excellent placement pour un investissement locatif à fort rendement. Les locataires apprécient la commodité et la sécurité que procure un tel emplacement, ce qui garantit une occupation régulière et des revenus stables.

Le prix de vente de cet ensemble immobilier est de 395 000 TND, une offre compétitive considérant la localisation privilégiée et les possibilités de développement qu'il offre.

Si vous êtes à la recherche d'un investissement immobilier prometteur à Tunis, cet ensemble à Bab El Assal est définitivement un choix à considérer. N'hésitez pas à visiter ce bien pour découvrir en personne son potentiel et les opportunités qu'il vous offre.",2100.0,250.0,Immeuble résidentiel,residentialBuilding,sale,agency,4818,https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-2-1170x785-1-1024x687.jpg,"[""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-2-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-3-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-4-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-5-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-6-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-7-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-8-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-9-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-10-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-12-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-13-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-14-1170x785-1-1024x687.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-15-866x785-1.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-16-866x785-1.jpg""]","[{""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-2-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-3-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-4-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-5-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-6-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-7-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-8-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-9-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-10-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-12-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-13-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-14-1170x785-1-1024x687.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-15-866x785-1.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/01/Picture-85608952-16-866x785-1.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/""}]","[{""sourceId"": 8, ""url"": ""https://www.bnb.tn/properties/ensemble-immobilier-a-a-bab-el-assal/"", ""price"": 2100, ""sellerType"": ""agency"", ""lastModified"": null}]","[{""sellerType"": ""agency"", ""contactName"": ""Yacine El Mejri"", ""active"": true}]",1,1,1,1,2,1,[],2025-01-29 12:15:24,2025-01-29 12:15:24,2025-10-26 02:15:15,2025-11-12 19:30:38,1,2026-02-07 13:24:52
757567,Immeuble R+2 Inachevé sur La Route Principale à Mahdia,"À vendre chez notre
#AGENCE_EL_HANA_ORBI vous offre un #investissement #rentable , une occasion à ne pas rater, un #immeuble qui contient des s+1 s+2 dans un emplacement très idéal ; au premier lieu à proximité du #lycée mahdia et au deuxième lieu des minutes de la #mer?‍♂️. immeuble en cours de construction ;cette dernière se compose de
4appartement s+2
1 appartements s+1
3 locaux commerciaux
*métrage : 520 m²
*prix: 1000000 dinars
pour plus de renseignements merci de contacter l’agence

Immeuble R+2 Inachevé sur La Route Principale à Mahdia : Un Investissement Rentable

Situé dans la ville charmante de Mahdia, cet immeuble R+2 inachevé est une occasion unique pour les investisseurs et les propriétaires potentiels. Avec son emplacement idéal sur la route principale, cet immeuble offre une visibilité maximale et un accès facile à tous les services et commodités de la ville.

Ce projet immobilier en cours de construction comprend :

L'immeuble bénéficie d'un métrage généreux de 520 m², offrant un espace de vie confortable et fonctionnel. La proximité du lycée de Mahdia et de la mer rend cet emplacement encore plus attrayant pour les familles et les amoureux de la nature.

Le prix de vente est fixé à 1 000 000 de dinars tunisiens, ce qui représente une occasion à ne pas rater pour les investisseurs et les propriétaires potentiels.

Ne manquez pas l'occasion de réaliser un investissement rentable et de profiter d'un emplacement idéal dans la ville de Mahdia. Cet immeuble R+2 inachevé est prêt à être personnalisé et aménagé selon vos besoins et vos goûts.

Caractéristiques clés :

Un investissement rentable et une occasion unique à ne pas rater !",1000000.0,520.0,Immeuble résidentiel,residentialBuilding,sale,agency,2825,https://www.bnb.tn/wp-content/uploads/2024/06/immeuble-hiboune-1024x768.jpg,"[""https://www.bnb.tn/wp-content/uploads/2024/06/immeuble-hiboune-1024x768.jpg""]","[{""url"": ""https://www.bnb.tn/wp-content/uploads/2024/06/immeuble-hiboune-1024x768.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-r2-inacheve-sur-la-route-principale-a-mahdia/""}]","[{""sourceId"": 8, ""url"": ""https://www.bnb.tn/properties/immeuble-r2-inacheve-sur-la-route-principale-a-mahdia/"", ""price"": 1000000, ""sellerType"": ""agency"", ""lastModified"": ""2025-10-19 08:15:13""}]","[{""sellerType"": ""agency"", ""contactName"": ""agence el hana orbi"", ""active"": true}]",1,1,1,1,1,1,"[""garage""]",2024-06-04 12:01:44,2024-06-04 12:01:44,2025-10-19 08:15:13,2024-06-04 12:01:44,1,2026-02-07 13:24:55
1133810,Immeuble R+3 à Omrane Supérieur,"À VENDRE – Immeuble R+3 à Omrane Supérieur
Emplacement : proche du foyer universitaire
Composition : 6 appartements
5 appartements S+3
1 appartement S+2
État : inachevé (reste uniquement les travaux de finition)
Idéal pour un projet résidentiel ou un foyer universitaire

Immeuble R+3 à Omrane Supérieur : Une Opportunité Exceptionnelle à Tunis

Situé dans le quartier dynamique d'Omrane Supérieur à Tunis, à proximité immédiate du foyer universitaire, cet immeuble R+3 offre une opportunité unique pour les investisseurs et les particuliers à la recherche d'un projet résidentiel ou d'un lieu idéal pour un foyer universitaire.

Composition et Caractéristiques

État et Potentiel

L'immeuble est actuellement inachevé, avec uniquement les travaux de finition restants. Cela vous offre la possibilité de personnaliser les espaces selon vos besoins et votre vision. Que vous souhaitiez créer un projet résidentiel diversifié ou un foyer universitaire accueillant, cet immeuble est l'idéal.

Informations Clés

Pourquoi est-ce une bonne affaire ?

Ne laissez pas passer cette opportunité exceptionnelle d'investir dans un immeuble prometteur à Tunis. Que vous soyez un investisseur immobilier ou quelqu'un cherchant à créer un lieu de vie unique, cet immeuble R+3 à Omrane Supérieur correspond à vos aspirations.",1150000.0,,Immeuble résidentiel,residentialBuilding,sale,agency,4901,https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0014-768x1024.jpg,"[""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0014-768x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0020-1-861x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0024-768x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0031-768x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0033-768x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0034-768x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0037-768x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0040-768x1024.jpg"", ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0041-768x1024.jpg""]","[{""url"": ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0014-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-r3-a-omrane-superieur/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0020-1-861x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-r3-a-omrane-superieur/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0024-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-r3-a-omrane-superieur/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0031-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-r3-a-omrane-superieur/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0033-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-r3-a-omrane-superieur/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0034-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-r3-a-omrane-superieur/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0037-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-r3-a-omrane-superieur/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0040-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-r3-a-omrane-superieur/""}, {""url"": ""https://www.bnb.tn/wp-content/uploads/2025/10/IMG-20250916-WA0041-768x1024.jpg"", ""sourceId"": 8, ""adUrl"": ""https://www.bnb.tn/properties/immeuble-r3-a-omrane-superieur/""}]","[{""sourceId"": 8, ""url"": ""https://www.bnb.tn/properties/immeuble-r3-a-omrane-superieur/"", ""price"": 1150000, ""sellerType"": ""agency"", ""lastModified"": ""2025-10-01 19:00:26""}]","[{""sellerType"": ""agency"", ""contactName"": ""PRESTIGE IMMODAB"", ""active"": true}]",1,1,1,1,1,1,[],2025-10-01 19:00:42,2025-10-01 19:00:26,2025-10-01 19:00:26,2025-10-01 19:00:26,1,2026-02-07 13:24:57
