id,titre,description,prix,surface,type_bureau,type_bureau_code,type_transaction,type_vendeur,location_id,thumbnail_url,image_urls,images_detailed,sources,contacts,nb_sources,nb_sources_with_urls,nb_contacts,nb_contacts_actifs,nb_ads_total,nb_ads_actifs,flags,first_seen_at,created_at,modified_at,price_dropped_at,page,scraped_at
1001697,Bureau lumineux et bien agencé à Barreket Essahel,"Bureau lumineux à Barreket Essahel

Deux pièces séparées, idéales pour un bureau et une salle dattente ou deux espaces de travail.

Bonne luminosité, environnement calme.

Parfait pour professions libérales, freelances ou télétravail.

Accès facile, proche transports et commodités.

À visiter sans tarder !",220000.0,80.0,Bureau,office,sale,agency,3440,https://www.mubawab-media.com/ad/8/136/612F/h/L_168b6ae1-c2e7-4b24-a884-521aac7831e7_80243366.avif,"[""https://www.mubawab-media.com/ad/8/136/612F/h/L_168b6ae1-c2e7-4b24-a884-521aac7831e7_80243366.avif"", ""https://www.mubawab-media.com/ad/8/136/612F/h/L_3c50799d-cdbb-4f70-8cc1-8324050b98f2_80243367.avif"", ""https://www.mubawab-media.com/ad/8/136/612F/h/L_e05c34d4-de91-42c9-999a-664a1c8d350c_80243368.avif"", ""https://www.mubawab-media.com/ad/8/136/612F/h/L_f31093af-70d3-477b-b0ad-ad9ce4dfc76e_80243369.avif""]","[{""url"": ""https://www.mubawab-media.com/ad/8/136/612F/h/L_168b6ae1-c2e7-4b24-a884-521aac7831e7_80243366.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8136612/bureau-lumineux-et-bien-agenc%C3%A9-%C3%A0-barreket-essahel""}, {""url"": ""https://www.mubawab-media.com/ad/8/136/612F/h/L_3c50799d-cdbb-4f70-8cc1-8324050b98f2_80243367.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8136612/bureau-lumineux-et-bien-agenc%C3%A9-%C3%A0-barreket-essahel""}, {""url"": ""https://www.mubawab-media.com/ad/8/136/612F/h/L_e05c34d4-de91-42c9-999a-664a1c8d350c_80243368.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8136612/bureau-lumineux-et-bien-agenc%C3%A9-%C3%A0-barreket-essahel""}, {""url"": ""https://www.mubawab-media.com/ad/8/136/612F/h/L_f31093af-70d3-477b-b0ad-ad9ce4dfc76e_80243369.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8136612/bureau-lumineux-et-bien-agenc%C3%A9-%C3%A0-barreket-essahel""}]","[{""sourceId"": 5, ""url"": ""https://www.mubawab.tn/fr/a/8136612/bureau-lumineux-et-bien-agenc%C3%A9-%C3%A0-barreket-essahel"", ""price"": 220000, ""sellerType"": ""agency"", ""lastModified"": ""2026-02-07 21:57:25""}]","[{""sellerType"": ""agency"", ""contactName"": ""FIRST IMMO Particulier"", ""active"": true}]",1,1,1,1,1,1,[],2025-05-09 16:15:44,,2026-02-07 21:57:25,,1,2026-02-07 22:22:35
1241751,À VENDRE :Centre Médical  à Ain Zaghouan ( Direct Promoteur ),"🏢 À vendre : Bureaux & Locaux Commerciaux à Ain Zaghouan ( Direct Promoteur ) 

📍 Emplacement premium juste à côté de la clinique Soukra !

✨ BUREAUX PROFESSIONNELS Pour les médecins  : 

📐 Superficies : 40 m² à 52 m²
🖋️ Design moderne & fonctionnel
👨‍⚖️ Parfait pour médecins, avocats, comptables, etc.
💰 Prix : à partir de 180 000 DT

🌟 LES + DU PROJET : 

✅ Prêt de la clinique Soukra
✅ Quartier vivant et très fréquenté
✅ Parkings disponibles

📞 Infos & visites : 

📲 <a type=""phone"">+21653XXXXXX</a> / <a type=""phone"">+21650XXXXXX</a>  / <a type=""phone"">+21654XXXXXX</a>",180000.0,40.0,Bureau,office,sale,agency,5187,56166/28083164_f0fffc797d7b70c6.jpg,"[""https://storage.googleapis.com/tayara-migration-yams-pro/d1/d14a895a-bddd-492b-8b76-e120c3ab2f10"", ""https://www.mubawab-media.com/ad/8/157/753F/h/bur_80435921.avif""]","[{""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/d1/d14a895a-bddd-492b-8b76-e120c3ab2f10"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/69875197dd75862886243dfd/?v=2""}, {""url"": ""https://www.mubawab-media.com/ad/8/157/753F/h/bur_80435921.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8157753/%C3%A0-vendre-des-bureaux-%C3%A0-ain-zaghouan""}]","[{""sourceId"": 2, ""url"": ""https://www.tayara.tn/item/69875197dd75862886243dfd/?v=2"", ""price"": 180000, ""sellerType"": ""agency"", ""lastModified"": ""2026-02-07 15:52:08""}, {""sourceId"": 5, ""url"": ""https://www.mubawab.tn/fr/a/8157753/%C3%A0-vendre-des-bureaux-%C3%A0-ain-zaghouan"", ""price"": 185000, ""sellerType"": ""agency"", ""lastModified"": ""2026-01-24 11:46:33""}]","[{""sellerType"": ""agency"", ""contactName"": ""REO IMMOBILIER 9856"", ""active"": true}]",2,2,1,1,318,3,"[""new""]",2025-06-09 11:30:33,2025-06-09 11:30:29,2026-02-07 15:52:08,2025-06-09 11:30:29,1,2026-02-07 22:22:44
1237965,📍 LES BERGES DU LAC 1 – BUREAU  À VENDRE,"📍 LES BERGES DU LAC 1 – BUREAU  À VENDRE

L’Agence #mon_réseau_immobilier vous propose à la vente un local commercial idéalement situé aux Berges du Lac 1, l’un des quartiers les plus prisés et à forte attractivité économique de Tunis, d’une superficie de 107 m², ce bien bénéficie d’un emplacement stratégique offrant une excellente visibilité, garantissant un fort potentiel pour toute activité commerciale, professionnelle ou de services.
Le Bureau se distingue par un aménagement fonctionnel avec cloisons, permettant une organisation optimale des espaces et une adaptation facile selon vos besoins.

Points forts :

🏢 Quartier premium et très recherché
📊 Excellent potentiel de valorisation
👁️ Forte visibilité commerciale
🧩 Configuration modulable

Un investissement sûr et rentable, idéal pour les professionnels et investisseurs à la recherche d’une adresse prestigieuse pour développer ou sécuriser leur activité.

💰 Prix de vente : sur demande

📞 Contactez-nous dès maintenant pour organiser une visite et saisir cette belle opportunité immobilière :

📲 Téléphone / WhatsApp : <a type=""phone"">+21653XXXXXX</a> 

Mon Réseau Immobilier – Votre partenaire de confiance
#MON_RESEAU #AgenceImmobilière #professionnalisme #satisfactionclient #vente #achat #Location #gestion #ennasr",,107.0,Bureau,office,sale,agency,4942,56164/28082264_c0c0d1ddd3d3add3.jpg,"[""https://storage.googleapis.com/tayara-migration-yams-pro/d9/d92539e6-3721-4103-ad52-91a9ff5c6096"", ""https://storage.googleapis.com/tayara-migration-yams-pro/8a/8ad7977e-bc78-4810-8439-57bd3aa7e081"", ""https://storage.googleapis.com/tayara-migration-yams-pro/8c/8c79b99d-4016-43d1-8ded-b8847795b5d9""]","[{""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/d9/d92539e6-3721-4103-ad52-91a9ff5c6096"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/6986ff7c1a74f8e7049ed1b6/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/8a/8ad7977e-bc78-4810-8439-57bd3aa7e081"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/6986ff7c1a74f8e7049ed1b6/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/8c/8c79b99d-4016-43d1-8ded-b8847795b5d9"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/6986ff7c1a74f8e7049ed1b6/?v=2""}]","[{""sourceId"": 2, ""url"": ""https://www.tayara.tn/item/6986ff7c1a74f8e7049ed1b6/?v=2"", ""price"": null, ""sellerType"": ""agency"", ""lastModified"": ""2026-02-07 10:01:50""}]","[{""sellerType"": ""agency"", ""contactName"": ""wafa "", ""active"": true}]",1,1,1,1,39,1,[],2026-01-21 10:30:38,2026-01-21 10:17:57,2026-02-07 10:01:50,2026-01-21 10:17:57,1,2026-02-07 22:22:52
1223384,Bureaux à vendre à Montplaisir. Superficie 53 m²,"A vendre
Showroom 2 sis à Montplaisir 
Superficie 53 m²
Titre Foncier 
   Référence du bien: Ref144a",,53.0,Bureau,office,sale,agency,4812,56003/28001767_38717575f1f1e4e1.jpg,"[""https://www.mubawab-media.com/ad/8/248/300F/h/thumb_1201168_property_xlarge_81367299.avif""]","[{""url"": ""https://www.mubawab-media.com/ad/8/248/300F/h/thumb_1201168_property_xlarge_81367299.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8248300/bureaux-%C3%A0-vendre-%C3%A0-montplaisir-superficie-53-m%C2%B2""}]","[{""sourceId"": 5, ""url"": ""https://www.mubawab.tn/fr/a/8248300/bureaux-%C3%A0-vendre-%C3%A0-montplaisir-superficie-53-m%C2%B2"", ""price"": null, ""sellerType"": ""agency"", ""lastModified"": ""2026-02-07 06:16:07""}]","[{""sellerType"": ""agency"", ""contactName"": ""GEST- IMMO"", ""active"": true}]",1,1,1,1,1,1,[],2025-12-26 13:33:55,,2026-02-07 06:16:07,,1,2026-02-07 22:22:59
1223383,Bureaux à l'achat. Superficie 55 m²,"A vendre 
Local Commercial N1 
Superficie : 55 m²
Titre Foncière 

Référence du bien: Ref143a",,55.0,Bureau,office,sale,agency,23,56003/28001766_386d7575f1f1e4e1.jpg,"[""https://www.mubawab-media.com/ad/8/248/301F/h/thumb_1200418_property_xlarge_81367300.avif""]","[{""url"": ""https://www.mubawab-media.com/ad/8/248/301F/h/thumb_1200418_property_xlarge_81367300.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8248301/bureaux-%C3%A0-l-achat-superficie-55-m%C2%B2""}]","[{""sourceId"": 5, ""url"": ""https://www.mubawab.tn/fr/a/8248301/bureaux-%C3%A0-l-achat-superficie-55-m%C2%B2"", ""price"": null, ""sellerType"": ""agency"", ""lastModified"": ""2026-02-07 06:16:07""}]","[{""sellerType"": ""agency"", ""contactName"": ""GEST- IMMO"", ""active"": true}]",1,1,1,1,1,1,[],2025-12-26 13:33:55,,2026-02-07 06:16:07,,1,2026-02-07 22:23:13
1177426,Bureaux à l'achat. Surface totale 400 m²,A vendre C’est un immeuble R2 avec RDJ compose de 22 bureaux. Titre Foncière : Chaque bureau à un titre individuel. L’immeuble est composé de 22 bureaux répartis comme suit : 5 bureaux au RDJ 7 bureaux au 1er étage 6 bureaux au 2ème étage REPARTIRION DES BUREAUX  Référence du bien: Ref99a,,400.0,Bureau,office,sale,agency,286,55704/27852197_ea6590c4df4a573c.jpg,"[""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978060_property_xlarge_81292939.avif"", ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978061_property_xlarge_81292940.avif"", ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978062_property_xlarge_81292941.avif"", ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978063_property_xlarge_81292942.avif"", ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978064_property_xlarge_81292943.avif"", ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978065_property_xlarge_81292944.avif"", ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978066_property_xlarge_81292945.avif"", ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978067_property_xlarge_81292946.avif"", ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978068_property_xlarge_81292947.avif""]","[{""url"": ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978060_property_xlarge_81292939.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8241026/bureaux-%C3%A0-l-achat-surface-totale-400-m%C2%B2""}, {""url"": ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978061_property_xlarge_81292940.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8241026/bureaux-%C3%A0-l-achat-surface-totale-400-m%C2%B2""}, {""url"": ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978062_property_xlarge_81292941.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8241026/bureaux-%C3%A0-l-achat-surface-totale-400-m%C2%B2""}, {""url"": ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978063_property_xlarge_81292942.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8241026/bureaux-%C3%A0-l-achat-surface-totale-400-m%C2%B2""}, {""url"": ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978064_property_xlarge_81292943.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8241026/bureaux-%C3%A0-l-achat-surface-totale-400-m%C2%B2""}, {""url"": ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978065_property_xlarge_81292944.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8241026/bureaux-%C3%A0-l-achat-surface-totale-400-m%C2%B2""}, {""url"": ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978066_property_xlarge_81292945.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8241026/bureaux-%C3%A0-l-achat-surface-totale-400-m%C2%B2""}, {""url"": ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978067_property_xlarge_81292946.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8241026/bureaux-%C3%A0-l-achat-surface-totale-400-m%C2%B2""}, {""url"": ""https://www.mubawab-media.com/ad/8/241/026F/h/thumb_978068_property_xlarge_81292947.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8241026/bureaux-%C3%A0-l-achat-surface-totale-400-m%C2%B2""}]","[{""sourceId"": 5, ""url"": ""https://www.mubawab.tn/fr/a/8241026/bureaux-%C3%A0-l-achat-surface-totale-400-m%C2%B2"", ""price"": null, ""sellerType"": ""agency"", ""lastModified"": ""2026-02-07 06:16:07""}]","[{""sellerType"": ""agency"", ""contactName"": ""GEST- IMMO"", ""active"": true}]",1,1,1,1,1,1,[],2025-10-25 08:15:36,2025-10-25 08:15:32,2026-02-07 06:16:07,2025-10-25 08:15:32,1,2026-02-07 22:23:16
1180412,A vendre Bureau H3 au avenue hbib bourgiba bardo,"L’agence immobilière La Méditerranée propose à la vente un bureau de type H3, situé au premier étage d’un immeuble équipé d’un ascenseur, au Bardo Centre. Destiné à un usage exclusivement bureautique, ce bureau se compose d’une salle de réception, de trois bureaux lumineux, d’une kitchenette équipée avec des éléments de rangement, ainsi que d’une salle d’eau. Offrant un cadre à la fois fonctionnel et agréable, ce bien représente un espace idéal pour le développement d’une activité professionnelle.",310000.0,80.0,Bureau,office,sale,agency,4995,https://www.mubawab-media.com/ad/8/243/638F/h/23d45980-ef86-4a3d-bfd1-f636e2908e97_37636e70-e519-4cd8-941c-9002fef64804_81318781.avif,"[""https://www.mubawab-media.com/ad/8/243/638F/h/23d45980-ef86-4a3d-bfd1-f636e2908e97_37636e70-e519-4cd8-941c-9002fef64804_81318781.avif"", ""https://www.mubawab-media.com/ad/8/243/638F/h/381ad15c-45bf-40e5-8b4a-f74b704b8027_27ac6d4d-e2dc-458c-aea7-587a9660cf2a_81318782.avif"", ""https://www.mubawab-media.com/ad/8/243/638F/h/aa525e77-a3ef-4b45-9763-537efb7d317d_af7cb112-da10-4e3e-912a-038c0721c986_81318783.avif"", ""https://www.mubawab-media.com/ad/8/243/638F/h/af94cc62-0c1b-4033-88a1-34dfc34013d8_d2ece419-0401-469f-8bf3-3744a4fa056e_81318784.avif"", ""https://www.mubawab-media.com/ad/8/243/638F/h/b41c84d7-061e-4a05-a0df-a5c96ee30315_d47b2d52-fe5d-4299-bcb0-557e789a1f68_81318785.avif"", ""https://www.mubawab-media.com/ad/8/243/638F/h/f8d497cc-e507-4db8-b26f-42199930abd7_780d6dfb-c57e-43c1-bb05-2868bb7ee71d_81318786.avif""]","[{""url"": ""https://www.mubawab-media.com/ad/8/243/638F/h/23d45980-ef86-4a3d-bfd1-f636e2908e97_37636e70-e519-4cd8-941c-9002fef64804_81318781.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8243638/a-vendre-bureau-h3-au-avenue-hbib-bourgiba-bardo""}, {""url"": ""https://www.mubawab-media.com/ad/8/243/638F/h/381ad15c-45bf-40e5-8b4a-f74b704b8027_27ac6d4d-e2dc-458c-aea7-587a9660cf2a_81318782.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8243638/a-vendre-bureau-h3-au-avenue-hbib-bourgiba-bardo""}, {""url"": ""https://www.mubawab-media.com/ad/8/243/638F/h/aa525e77-a3ef-4b45-9763-537efb7d317d_af7cb112-da10-4e3e-912a-038c0721c986_81318783.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8243638/a-vendre-bureau-h3-au-avenue-hbib-bourgiba-bardo""}, {""url"": ""https://www.mubawab-media.com/ad/8/243/638F/h/af94cc62-0c1b-4033-88a1-34dfc34013d8_d2ece419-0401-469f-8bf3-3744a4fa056e_81318784.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8243638/a-vendre-bureau-h3-au-avenue-hbib-bourgiba-bardo""}, {""url"": ""https://www.mubawab-media.com/ad/8/243/638F/h/b41c84d7-061e-4a05-a0df-a5c96ee30315_d47b2d52-fe5d-4299-bcb0-557e789a1f68_81318785.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8243638/a-vendre-bureau-h3-au-avenue-hbib-bourgiba-bardo""}, {""url"": ""https://www.mubawab-media.com/ad/8/243/638F/h/f8d497cc-e507-4db8-b26f-42199930abd7_780d6dfb-c57e-43c1-bb05-2868bb7ee71d_81318786.avif"", ""sourceId"": 5, ""adUrl"": ""https://www.mubawab.tn/fr/a/8243638/a-vendre-bureau-h3-au-avenue-hbib-bourgiba-bardo""}]","[{""sourceId"": 5, ""url"": ""https://www.mubawab.tn/fr/a/8243638/a-vendre-bureau-h3-au-avenue-hbib-bourgiba-bardo"", ""price"": 310000, ""sellerType"": ""agency"", ""lastModified"": ""2026-02-06 23:02:02""}, {""sourceId"": 2, ""url"": ""https://www.tayara.tn/item/6901e681b756576ab40b16f0/?v=2"", ""price"": 310000, ""sellerType"": ""agency"", ""lastModified"": ""2026-02-06 17:24:58""}]","[{""sellerType"": ""agency"", ""contactName"": ""La méditerranée immobilière"", ""active"": true}]",2,2,1,1,2,2,[],2025-10-29 11:15:18,2025-10-29 11:03:45,2026-02-06 23:02:02,2026-02-06 17:24:58,1,2026-02-07 22:23:19
1246717,Bureau H+3 haut standing à Tunis Belvédère,"- On met à la vente un bureau H+3 d'une superficie totale de 100m² située au 6éme étage avec double ascenseurs dans une résidence sécurisé et proche de toutes les commodités à Tunis Belvédère .

- Il se compose d'un hall d'entrée, de trois bureaux, d'une cuisine agencée et d'une salle d'eau.

- Chauffage/climatisation central sont à la disposition.

Pour plus d'information veuillez contacter votre conseiller sur le <a type=""phone"">+21658XXXXXX</a> / <a type=""phone"">+21671XXXXXX</a>.",350000.0,100.0,Bureau,office,sale,agency,4886,56162/28081496_437c71657d7e70c1.jpg,"[""https://storage.googleapis.com/tayara-migration-yams-pro/e3/e3644fc1-435d-4d15-9f94-fc993969e628"", ""https://storage.googleapis.com/tayara-migration-yams-pro/06/06829dca-e040-4b83-82e6-aa509a750b9c"", ""https://storage.googleapis.com/tayara-migration-yams-pro/2d/2d03e109-1bef-4924-ad38-4756015fcc9f"", ""https://storage.googleapis.com/tayara-migration-yams-pro/b1/b190ee26-6265-433f-8163-028300194a4f"", ""https://storage.googleapis.com/tayara-migration-yams-pro/42/427b4910-f2b1-4b5b-802e-c418b2a15dbf"", ""https://storage.googleapis.com/tayara-migration-yams-pro/2b/2b2e32e9-0845-4e6d-887d-d81834df7d0f"", ""https://storage.googleapis.com/tayara-migration-yams-pro/bf/bfef6674-a34d-43d5-8db1-4b586bf660ce"", ""https://storage.googleapis.com/tayara-migration-yams-pro/04/044ef2af-49fa-47ca-9720-91bd882f1a02"", ""https://storage.googleapis.com/tayara-migration-yams-pro/35/3563b7ef-d3a3-4b7d-940b-537312bd6c2f"", ""https://storage.googleapis.com/tayara-migration-yams-pro/9c/9c00c25c-f5d0-4d5a-9434-1137ae128d24""]","[{""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/e3/e3644fc1-435d-4d15-9f94-fc993969e628"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/698624a4dd7586288623d24a/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/06/06829dca-e040-4b83-82e6-aa509a750b9c"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/698624a4dd7586288623d24a/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/2d/2d03e109-1bef-4924-ad38-4756015fcc9f"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/698624a4dd7586288623d24a/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/b1/b190ee26-6265-433f-8163-028300194a4f"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/698624a4dd7586288623d24a/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/42/427b4910-f2b1-4b5b-802e-c418b2a15dbf"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/698624a4dd7586288623d24a/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/2b/2b2e32e9-0845-4e6d-887d-d81834df7d0f"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/698624a4dd7586288623d24a/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/bf/bfef6674-a34d-43d5-8db1-4b586bf660ce"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/698624a4dd7586288623d24a/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/04/044ef2af-49fa-47ca-9720-91bd882f1a02"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/698624a4dd7586288623d24a/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/35/3563b7ef-d3a3-4b7d-940b-537312bd6c2f"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/698624a4dd7586288623d24a/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/9c/9c00c25c-f5d0-4d5a-9434-1137ae128d24"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/698624a4dd7586288623d24a/?v=2""}]","[{""sourceId"": 2, ""url"": ""https://www.tayara.tn/item/698624a4dd7586288623d24a/?v=2"", ""price"": 350000, ""sellerType"": ""agency"", ""lastModified"": ""2026-02-06 18:28:07""}, {""sourceId"": 1, ""url"": ""http://www.tunisie-annonce.com/DetailsAnnonceImmobilier.asp?cod_ann=3449580"", ""price"": 350000, ""sellerType"": ""agency"", ""lastModified"": ""2026-02-06 00:00:00""}]","[{""sellerType"": ""agency"", ""contactName"": ""Amine "", ""active"": true}]",2,2,1,1,2,2,[],2026-02-06 18:30:06,2026-02-06 00:00:00,2026-02-06 18:28:07,2026-02-06 00:00:00,1,2026-02-07 22:23:22
1246664,Bureau à vendre à Hammam-Lif,"REMAX Consultants vous propose à la vente un bureau de 60 m², situé à Hammam-Lif, sur une avenue principale, à 2 minutes de la gare et à proximité de toutes les commodités.

Il se compose de :
	•	Un hall avec kitchenette
	•	Une toilette avec douche
	•	Deux bureaux

📍 3ᵉ étage avec ascenseur",130000.0,60.0,Bureau,office,sale,agency,987,56162/28081368_39f2ece4e4e4ccf4.jpg,"[""https://storage.googleapis.com/tayara-migration-yams-pro/be/be5454ee-b990-4483-9875-29b2cb4e7a84"", ""https://storage.googleapis.com/tayara-migration-yams-pro/19/19ca8c3f-d852-4dc9-be91-57dfb0afbf8b"", ""https://storage.googleapis.com/tayara-migration-yams-pro/0e/0e6e2bda-2c2f-471a-a9b8-4aa6cd47a154"", ""https://storage.googleapis.com/tayara-migration-yams-pro/15/15cd1adc-32ce-46d4-b512-58fb84a2e2ff"", ""https://storage.googleapis.com/tayara-migration-yams-pro/28/28a142e0-cf00-44f2-9362-78f4c0b9ac09""]","[{""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/be/be5454ee-b990-4483-9875-29b2cb4e7a84"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/6986042fdd7586288623bf74/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/19/19ca8c3f-d852-4dc9-be91-57dfb0afbf8b"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/6986042fdd7586288623bf74/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/0e/0e6e2bda-2c2f-471a-a9b8-4aa6cd47a154"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/6986042fdd7586288623bf74/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/15/15cd1adc-32ce-46d4-b512-58fb84a2e2ff"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/6986042fdd7586288623bf74/?v=2""}, {""url"": ""https://storage.googleapis.com/tayara-migration-yams-pro/28/28a142e0-cf00-44f2-9362-78f4c0b9ac09"", ""sourceId"": 2, ""adUrl"": ""https://www.tayara.tn/item/6986042fdd7586288623bf74/?v=2""}]","[{""sourceId"": 2, ""url"": ""https://www.tayara.tn/item/6986042fdd7586288623bf74/?v=2"", ""price"": 130000, ""sellerType"": ""agency"", ""lastModified"": ""2026-02-06 16:09:37""}]","[{""sellerType"": ""agency"", ""contactName"": ""RE/MAX Consultants"", ""active"": true}]",1,1,1,1,1,1,[],2026-02-06 16:15:09,2026-02-06 16:09:35,2026-02-06 16:09:37,2026-02-06 16:09:35,1,2026-02-07 22:23:26
